client_id,contact,contact_duration,number_contacts,pdays,previous_campaing_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
17465,cellular,65,4,999,0,,0,1,2022-07-26
17466,cellular,48,9,999,0,,0,1,2022-07-24
17467,cellular,174,1,999,0,,0,1,2022-07-25
17468,cellular,201,1,999,0,,0,1,2022-07-03
17469,telephone,296,1,999,0,,0,1,2022-07-22
17470,cellular,180,3,999,0,,0,1,2022-07-29
17471,cellular,332,1,999,0,,0,1,2022-07-13
17472,cellular,55,3,999,0,,0,1,2022-07-09
17473,cellular,301,1,999,0,,0,1,2022-07-04
17474,telephone,359,1,999,0,,0,1,2022-07-31
17475,cellular,54,1,999,0,,0,1,2022-07-24
17476,cellular,114,1,999,0,,0,1,2022-07-07
17477,cellular,86,3,999,0,,0,1,2022-07-11
17478,cellular,404,2,999,0,,0,1,2022-07-16
17479,cellular,435,2,999,0,,0,1,2022-07-30
17480,cellular,231,3,999,0,,0,1,2022-07-08
17481,telephone,40,5,999,0,,0,1,2022-07-17
17482,cellular,73,6,999,0,,0,1,2022-07-22
17483,cellular,300,1,999,0,,0,1,2022-07-15
17484,cellular,193,6,999,0,,0,1,2022-07-23
17485,telephone,73,5,999,0,,0,1,2022-07-03
17486,cellular,22,18,999,0,,0,1,2022-07-16
17487,cellular,502,2,999,0,,0,1,2022-07-11
17488,cellular,83,4,999,0,,0,1,2022-07-01
17489,cellular,289,4,999,0,,0,1,2022-07-03
17490,cellular,89,1,999,0,,0,1,2022-07-04
17491,cellular,157,3,999,0,,0,1,2022-07-26
17492,cellular,438,2,999,0,,0,1,2022-07-15
17493,telephone,155,1,999,0,,0,1,2022-07-11
17494,cellular,189,1,999,0,,0,1,2022-07-28
17495,cellular,96,3,999,0,,0,1,2022-07-14
17496,cellular,25,18,999,0,,0,1,2022-07-14
17497,cellular,395,2,999,0,,0,1,2022-07-07
17498,cellular,246,1,999,0,,0,1,2022-07-07
17499,cellular,630,3,999,0,,1,1,2022-07-03
17500,cellular,60,4,999,0,,0,1,2022-07-20
17501,cellular,116,3,999,0,,0,1,2022-07-07
17502,telephone,1025,1,999,0,,0,1,2022-07-20
17503,cellular,231,8,999,0,,0,1,2022-07-13
17504,cellular,76,5,999,0,,0,1,2022-07-18
17505,cellular,131,3,999,0,,0,1,2022-07-30
17506,cellular,470,2,999,0,,0,1,2022-07-25
17507,cellular,85,3,999,0,,0,1,2022-07-28
17508,cellular,60,3,999,0,,0,1,2022-07-28
17509,cellular,383,2,999,0,,1,1,2022-07-28
17510,cellular,719,2,999,0,,0,1,2022-07-01
17511,cellular,68,2,999,0,,0,1,2022-07-20
17512,cellular,70,3,999,0,,0,1,2022-07-22
17513,cellular,234,2,999,0,,0,1,2022-07-15
17514,cellular,81,5,999,0,,0,1,2022-07-22
17515,cellular,106,10,999,0,,0,1,2022-07-24
17516,cellular,83,4,999,0,,0,1,2022-07-28
17517,cellular,89,2,999,0,,0,1,2022-07-05
17518,cellular,82,4,999,0,,0,1,2022-07-21
17519,cellular,118,3,999,0,,0,1,2022-07-28
17520,cellular,76,10,999,0,,0,1,2022-07-23
17521,telephone,97,1,999,0,,0,1,2022-07-01
17522,cellular,86,2,999,0,,0,1,2022-07-05
17523,cellular,33,29,999,0,,0,1,2022-07-31
17524,cellular,1339,2,999,0,,0,1,2022-07-16
17525,cellular,359,2,999,0,,0,1,2022-07-25
17526,cellular,102,5,999,0,,0,1,2022-07-17
17527,cellular,59,8,999,0,,0,1,2022-07-20
17528,cellular,128,22,999,0,,0,1,2022-07-01
17529,cellular,153,1,999,0,,0,1,2022-07-11
17530,cellular,112,2,999,0,,0,1,2022-07-17
17531,cellular,674,2,999,0,,0,1,2022-07-11
17532,telephone,1009,5,999,0,,1,1,2022-07-02
17533,cellular,136,3,999,0,,0,1,2022-07-25
17534,cellular,121,2,999,0,,0,1,2022-07-28
17535,telephone,81,2,999,0,,0,1,2022-07-23
17536,cellular,141,3,999,0,,0,1,2022-07-29
17537,cellular,158,5,999,0,,0,1,2022-07-14
17538,cellular,1096,2,999,0,,1,1,2022-07-30
17539,cellular,624,3,999,0,,0,1,2022-07-21
17540,cellular,93,2,999,0,,0,1,2022-07-09
17541,cellular,534,3,999,0,,0,1,2022-07-16
17542,cellular,117,2,999,0,,0,1,2022-07-16
17543,cellular,78,3,999,0,,0,1,2022-07-10
17544,cellular,247,3,999,0,,0,1,2022-07-22
17545,telephone,317,8,999,0,,0,1,2022-07-27
17546,telephone,75,3,999,0,,0,1,2022-07-31
17547,cellular,88,9,999,0,,0,1,2022-07-15
17548,cellular,63,5,999,0,,0,1,2022-07-18
17549,cellular,318,7,999,0,,0,1,2022-07-14
17550,cellular,246,3,999,0,,0,1,2022-07-19
17551,cellular,867,2,999,0,,1,1,2022-07-14
17552,telephone,41,2,999,0,,0,1,2022-07-02
17553,cellular,207,7,999,0,,0,1,2022-07-26
17554,cellular,761,8,999,0,,0,1,2022-07-26
17555,cellular,234,15,999,0,,0,1,2022-07-20
17556,cellular,310,5,999,0,,0,1,2022-07-19
17557,cellular,88,3,999,0,,0,1,2022-07-06
17558,cellular,283,4,999,0,,0,1,2022-07-18
17559,cellular,418,3,999,0,,0,1,2022-07-09
17560,cellular,179,8,999,0,,0,1,2022-07-27
17561,cellular,419,7,999,0,,0,1,2022-07-06
17562,cellular,88,4,999,0,,0,1,2022-07-24
17563,cellular,121,2,999,0,,0,1,2022-07-24
17564,cellular,42,3,999,0,,0,1,2022-07-17
17565,telephone,187,11,999,0,,0,1,2022-07-18
17566,cellular,141,7,999,0,,0,1,2022-07-21
17567,cellular,320,3,999,0,,0,1,2022-07-23
17568,cellular,154,5,999,0,,0,1,2022-07-21
17569,cellular,339,8,999,0,,0,1,2022-07-14
17570,cellular,493,5,999,0,,0,1,2022-07-22
17571,cellular,551,3,999,0,,1,1,2022-07-02
17572,cellular,106,2,999,0,,0,1,2022-07-25
17573,cellular,239,4,999,0,,0,1,2022-07-17
17574,cellular,644,3,999,0,,0,1,2022-07-14
17575,cellular,322,11,999,0,,0,1,2022-07-13
17576,cellular,269,7,999,0,,0,1,2022-07-15
17577,cellular,124,3,999,0,,0,1,2022-07-02
17578,cellular,333,4,999,0,,0,1,2022-07-24
17579,cellular,180,5,999,0,,0,1,2022-07-28
17580,cellular,160,4,999,0,,0,1,2022-07-24
17581,cellular,192,19,999,0,,0,1,2022-07-27
17582,telephone,182,12,999,0,,0,1,2022-07-27
17583,cellular,76,2,999,0,,0,1,2022-07-07
17584,cellular,433,4,999,0,,0,1,2022-07-14
17585,cellular,120,4,999,0,,0,1,2022-07-28
17586,cellular,290,2,999,0,,0,1,2022-07-25
17587,cellular,118,4,999,0,,0,1,2022-07-19
17588,cellular,58,5,999,0,,0,1,2022-07-04
17589,cellular,149,11,999,0,,0,1,2022-07-23
17590,cellular,114,4,999,0,,0,1,2022-07-06
17591,cellular,91,3,999,0,,0,1,2022-07-28
17592,cellular,398,7,999,0,,0,1,2022-07-02
17593,cellular,101,3,999,0,,0,1,2022-07-13
17594,cellular,117,8,999,0,,0,1,2022-07-13
17595,cellular,159,10,999,0,,0,1,2022-07-15
17596,cellular,37,12,999,0,,0,1,2022-07-01
17597,cellular,127,4,999,0,,0,1,2022-07-04
17598,cellular,90,6,999,0,,0,1,2022-07-14
17599,cellular,155,2,999,0,,0,1,2022-07-07
17600,cellular,264,5,999,0,,0,1,2022-07-02
17601,cellular,377,4,999,0,,0,1,2022-07-15
17602,cellular,73,2,999,0,,0,1,2022-07-19
17603,cellular,71,6,999,0,,0,1,2022-07-01
17604,cellular,118,2,999,0,,0,1,2022-07-06
17605,cellular,257,6,999,0,,0,1,2022-07-31
17606,cellular,234,11,999,0,,0,1,2022-07-26
17607,cellular,1065,3,999,0,,1,1,2022-07-19
17608,cellular,499,3,999,0,,0,1,2022-07-05
17609,cellular,220,6,999,0,,0,1,2022-07-07
17610,cellular,270,3,999,0,,0,1,2022-07-26
17611,cellular,213,3,999,0,,0,1,2022-07-26
17612,telephone,1037,3,999,0,,0,1,2022-07-24
17613,cellular,262,4,999,0,,0,1,2022-07-10
17614,cellular,22,3,999,0,,0,1,2022-07-02
17615,cellular,123,2,999,0,,0,1,2022-07-01
17616,cellular,83,7,999,0,,0,1,2022-07-20
17617,cellular,138,3,999,0,,0,1,2022-07-04
17618,cellular,191,2,999,0,,0,1,2022-07-04
17619,cellular,267,5,999,0,,0,1,2022-07-16
17620,cellular,609,6,999,0,,0,1,2022-07-31
17621,telephone,313,16,999,0,,0,1,2022-07-18
17622,cellular,170,3,999,0,,0,1,2022-07-14
17623,cellular,117,5,999,0,,0,1,2022-07-09
17624,cellular,76,4,999,0,,0,1,2022-07-13
17625,cellular,780,2,999,0,,0,1,2022-07-05
17626,cellular,165,5,999,0,,0,1,2022-07-08
17627,cellular,314,4,999,0,,0,1,2022-07-26
17628,cellular,306,6,999,0,,0,1,2022-07-13
17629,cellular,83,12,999,0,,0,1,2022-07-23
17630,cellular,320,3,999,0,,0,1,2022-07-19
17631,cellular,39,9,999,0,,0,1,2022-07-10
17632,cellular,341,12,999,0,,0,1,2022-07-21
17633,cellular,151,7,999,0,,0,1,2022-07-03
17634,cellular,377,2,999,0,,0,1,2022-07-11
17635,cellular,19,14,999,0,,0,1,2022-07-13
17636,cellular,76,3,999,0,,0,1,2022-07-04
17637,cellular,72,6,999,0,,0,1,2022-07-21
17638,cellular,194,24,999,0,,0,1,2022-07-10
17639,cellular,890,4,999,0,,1,1,2022-07-31
17640,telephone,118,8,999,0,,0,1,2022-07-17
17641,cellular,168,4,999,0,,0,1,2022-07-22
17642,telephone,76,18,999,0,,0,1,2022-07-25
17643,cellular,167,6,999,0,,0,1,2022-07-11
17644,cellular,472,3,999,0,,0,1,2022-07-21
17645,telephone,178,4,999,0,,0,1,2022-07-24
17646,cellular,276,2,999,0,,0,1,2022-07-23
17647,cellular,147,15,999,0,,0,1,2022-07-25
17648,cellular,131,7,999,0,,0,1,2022-07-19
17649,cellular,123,3,999,0,,0,1,2022-07-31
17650,cellular,50,4,999,0,,0,1,2022-07-19
17651,cellular,85,9,999,0,,0,1,2022-07-13
17652,cellular,91,13,999,0,,0,1,2022-07-29
17653,cellular,209,4,999,0,,0,1,2022-07-27
17654,cellular,97,6,999,0,,0,1,2022-07-27
17655,telephone,1076,17,999,0,,1,1,2022-07-13
17656,cellular,152,4,999,0,,0,1,2022-07-06
17657,telephone,107,3,999,0,,0,1,2022-07-28
17658,cellular,100,16,999,0,,0,1,2022-07-08
17659,cellular,488,4,999,0,,0,1,2022-07-19
17660,cellular,265,4,999,0,,0,1,2022-07-22
17661,cellular,174,6,999,0,,0,1,2022-07-02
17662,cellular,504,4,999,0,,0,1,2022-07-21
17663,telephone,127,7,999,0,,0,1,2022-07-05
17664,cellular,136,2,999,0,,0,1,2022-07-08
17665,cellular,164,7,999,0,,0,1,2022-07-02
17666,cellular,110,4,999,0,,0,1,2022-07-19
17667,cellular,243,2,999,0,,0,1,2022-07-30
17668,cellular,120,6,999,0,,0,1,2022-07-29
17669,cellular,127,6,999,0,,0,1,2022-07-12
17670,telephone,122,3,999,0,,0,1,2022-07-27
17671,cellular,206,10,999,0,,0,1,2022-07-13
17672,telephone,90,11,999,0,,0,1,2022-07-11
17673,telephone,27,17,999,0,,0,1,2022-07-11
17674,telephone,210,3,999,0,,0,1,2022-07-05
17675,telephone,126,8,999,0,,0,1,2022-07-23
17676,cellular,125,2,999,0,,0,1,2022-07-20
17677,telephone,215,3,999,0,,0,1,2022-07-15
17678,cellular,173,8,999,0,,0,1,2022-07-17
17679,cellular,786,4,999,0,,0,1,2022-07-09
17680,cellular,38,16,999,0,,0,1,2022-07-03
17681,cellular,193,9,999,0,,0,1,2022-07-22
17682,cellular,215,3,999,0,,0,1,2022-07-28
17683,cellular,393,2,999,0,,0,1,2022-07-17
17684,cellular,62,4,999,0,,0,1,2022-07-03
17685,telephone,121,5,999,0,,0,1,2022-07-20
17686,telephone,345,16,999,0,,0,1,2022-07-13
17687,cellular,88,5,999,0,,0,1,2022-07-16
17688,cellular,178,11,999,0,,0,1,2022-07-22
17689,cellular,858,6,999,0,,0,1,2022-07-11
17690,cellular,82,3,999,0,,0,1,2022-07-01
17691,cellular,119,6,999,0,,0,1,2022-07-09
17692,telephone,480,8,999,0,,0,1,2022-07-12
17693,cellular,179,6,999,0,,0,1,2022-07-26
17694,cellular,95,4,999,0,,0,1,2022-07-21
17695,cellular,62,7,999,0,,0,1,2022-07-26
17696,cellular,117,2,999,0,,0,1,2022-07-19
17697,cellular,176,20,999,0,,0,1,2022-07-07
17698,cellular,47,7,999,0,,0,1,2022-07-01
17699,telephone,105,7,999,0,,0,1,2022-07-02
17700,cellular,10,22,999,0,,0,1,2022-07-09
17701,cellular,62,3,999,0,,0,1,2022-07-18
17702,telephone,168,1,999,0,,0,1,2022-07-31
17703,cellular,60,1,999,0,,0,1,2022-07-15
17704,cellular,114,1,999,0,,0,1,2022-07-01
17705,cellular,234,4,999,0,,0,1,2022-07-06
17706,cellular,192,1,999,0,,0,1,2022-07-05
17707,cellular,118,7,999,0,,0,1,2022-07-08
17708,cellular,158,1,999,0,,0,1,2022-07-16
17709,telephone,186,1,999,0,,0,1,2022-07-24
17710,cellular,82,20,999,0,,0,1,2022-07-17
17711,cellular,148,14,999,0,,0,1,2022-07-04
17712,cellular,215,5,999,0,,0,1,2022-07-05
17713,cellular,54,1,999,0,,0,1,2022-07-18
17714,cellular,36,1,999,0,,0,1,2022-07-03
17715,cellular,146,1,999,0,,0,1,2022-07-17
17716,cellular,604,2,999,0,,0,1,2022-07-27
17717,cellular,303,1,999,0,,0,1,2022-07-12
17718,cellular,156,4,999,0,,0,1,2022-07-25
17719,cellular,32,4,999,0,,0,1,2022-07-12
17720,cellular,874,1,999,0,,1,1,2022-07-16
17721,cellular,99,6,999,0,,0,1,2022-07-16
17722,telephone,50,1,999,0,,0,1,2022-07-18
17723,cellular,648,2,999,0,,1,1,2022-07-31
17724,telephone,44,1,999,0,,0,1,2022-07-24
17725,cellular,71,2,999,0,,0,1,2022-07-21
17726,cellular,101,3,999,0,,0,1,2022-07-27
17727,cellular,109,1,999,0,,0,1,2022-07-30
17728,cellular,76,1,999,0,,0,1,2022-07-12
17729,cellular,90,4,999,0,,0,1,2022-07-17
17730,cellular,218,1,999,0,,0,1,2022-07-19
17731,cellular,164,1,999,0,,0,1,2022-07-09
17732,cellular,1569,1,999,0,,0,1,2022-07-24
17733,telephone,7,4,999,0,,0,1,2022-07-11
17734,cellular,69,4,999,0,,0,1,2022-07-16
17735,cellular,122,5,999,0,,0,1,2022-07-31
17736,cellular,162,1,999,0,,0,1,2022-07-15
17737,cellular,179,2,999,0,,0,1,2022-07-20
17738,cellular,179,5,999,0,,0,1,2022-07-04
17739,cellular,83,1,999,0,,0,1,2022-07-19
17740,cellular,165,1,999,0,,0,1,2022-07-08
17741,cellular,301,1,999,0,,0,1,2022-07-22
17742,cellular,466,1,999,0,,0,1,2022-07-24
17743,cellular,117,1,999,0,,0,1,2022-07-09
17744,telephone,165,1,999,0,,0,1,2022-07-08
17745,cellular,25,21,999,0,,0,1,2022-07-22
17746,cellular,318,1,999,0,,0,1,2022-07-12
17747,cellular,112,2,999,0,,0,1,2022-07-19
17748,cellular,241,4,999,0,,0,1,2022-07-13
17749,cellular,710,1,999,0,,1,1,2022-07-04
17750,cellular,80,1,999,0,,0,1,2022-07-04
17751,cellular,116,1,999,0,,0,1,2022-07-29
17752,cellular,609,3,999,0,,0,1,2022-07-21
17753,cellular,106,1,999,0,,0,1,2022-07-19
17754,cellular,164,4,999,0,,0,1,2022-07-15
17755,cellular,129,1,999,0,,0,1,2022-07-23
17756,cellular,149,2,999,0,,0,1,2022-07-22
17757,cellular,600,1,999,0,,1,1,2022-07-08
17758,cellular,206,2,999,0,,0,1,2022-07-25
17759,cellular,102,2,999,0,,0,1,2022-07-15
17760,telephone,75,1,999,0,,0,1,2022-07-13
17761,cellular,124,1,999,0,,0,1,2022-07-26
17762,cellular,893,1,999,0,,1,1,2022-07-14
17763,cellular,43,1,999,0,,0,1,2022-07-20
17764,cellular,336,1,999,0,,0,1,2022-07-23
17765,cellular,112,1,999,0,,0,1,2022-07-24
17766,cellular,70,2,999,0,,0,1,2022-07-30
17767,cellular,55,2,999,0,,0,1,2022-07-12
17768,cellular,293,1,999,0,,0,1,2022-07-10
17769,cellular,184,2,999,0,,0,1,2022-07-01
17770,telephone,237,1,999,0,,0,1,2022-07-09
17771,cellular,82,1,999,0,,0,1,2022-07-02
17772,cellular,135,1,999,0,,0,1,2022-07-11
17773,cellular,299,4,999,0,,0,1,2022-07-15
17774,cellular,24,1,999,0,,0,1,2022-07-07
17775,cellular,497,1,999,0,,0,1,2022-07-17
17776,cellular,97,1,999,0,,0,1,2022-07-09
17777,cellular,55,1,999,0,,0,1,2022-07-30
17778,cellular,60,3,999,0,,0,1,2022-07-24
17779,cellular,48,2,999,0,,0,1,2022-07-05
17780,cellular,109,2,999,0,,0,1,2022-07-10
17781,cellular,132,1,999,0,,0,1,2022-07-25
17782,cellular,167,2,999,0,,0,1,2022-07-27
17783,cellular,197,1,999,0,,0,1,2022-07-15
17784,cellular,98,6,999,0,,0,1,2022-07-23
17785,cellular,345,4,999,0,,0,1,2022-07-19
17786,cellular,165,1,999,0,,0,1,2022-07-20
17787,cellular,69,1,999,0,,0,1,2022-07-05
17788,telephone,55,15,999,0,,0,1,2022-07-29
17789,telephone,647,1,999,0,,0,1,2022-07-06
17790,cellular,105,1,999,0,,0,1,2022-07-23
17791,cellular,33,1,999,0,,0,1,2022-07-26
17792,cellular,96,5,999,0,,0,1,2022-07-07
17793,cellular,100,2,999,0,,0,1,2022-07-12
17794,cellular,91,2,999,0,,0,1,2022-07-02
17795,cellular,285,2,999,0,,0,1,2022-07-05
17796,cellular,214,1,999,0,,0,1,2022-07-06
17797,cellular,155,1,999,0,,0,1,2022-07-02
17798,cellular,64,1,999,0,,0,1,2022-07-21
17799,cellular,305,1,999,0,,0,1,2022-07-12
17800,cellular,261,4,999,0,,0,1,2022-07-21
17801,cellular,446,1,999,0,,0,1,2022-07-03
17802,cellular,248,2,999,0,,0,1,2022-07-14
17803,cellular,103,1,999,0,,0,1,2022-07-17
17804,cellular,86,2,999,0,,0,1,2022-07-11
17805,cellular,105,3,999,0,,0,1,2022-07-30
17806,cellular,57,3,999,0,,0,1,2022-07-02
17807,cellular,221,3,999,0,,0,1,2022-07-24
17808,cellular,2516,1,999,0,,1,1,2022-07-10
17809,cellular,72,3,999,0,,0,1,2022-07-17
17810,cellular,361,3,999,0,,0,1,2022-07-15
17811,cellular,247,2,999,0,,0,1,2022-07-02
17812,cellular,145,2,999,0,,0,1,2022-07-02
17813,cellular,146,2,999,0,,0,1,2022-07-25
17814,cellular,64,2,999,0,,0,1,2022-07-02
17815,cellular,522,2,999,0,,0,1,2022-07-25
17816,cellular,213,1,999,0,,0,1,2022-07-25
17817,cellular,137,1,999,0,,0,1,2022-07-22
17818,telephone,104,1,999,0,,0,1,2022-07-20
17819,cellular,57,3,999,0,,0,1,2022-07-22
17820,cellular,100,2,999,0,,0,1,2022-07-17
17821,cellular,208,1,999,0,,0,1,2022-07-07
17822,cellular,735,2,999,0,,0,1,2022-07-11
17823,cellular,94,1,999,0,,0,1,2022-07-23
17824,cellular,46,2,999,0,,0,1,2022-07-04
17825,telephone,28,2,999,0,,0,1,2022-07-06
17826,cellular,121,2,999,0,,0,1,2022-07-29
17827,cellular,65,1,999,0,,0,1,2022-07-24
17828,cellular,394,3,999,0,,0,1,2022-07-25
17829,cellular,189,19,999,0,,0,1,2022-07-31
17830,cellular,797,14,999,0,,0,1,2022-07-21
17831,cellular,204,3,999,0,,0,1,2022-07-10
17832,cellular,212,1,999,0,,0,1,2022-07-01
17833,cellular,255,2,999,0,,0,1,2022-07-18
17834,cellular,196,3,999,0,,0,1,2022-07-31
17835,telephone,184,2,999,0,,0,1,2022-07-06
17836,telephone,145,2,999,0,,0,1,2022-07-17
17837,telephone,81,2,999,0,,0,1,2022-07-18
17838,cellular,47,4,999,0,,0,1,2022-07-22
17839,telephone,24,1,999,0,,0,1,2022-07-03
17840,telephone,35,1,999,0,,0,1,2022-07-14
17841,cellular,92,1,999,0,,0,1,2022-07-10
17842,cellular,538,5,999,0,,0,1,2022-07-13
17843,cellular,520,7,999,0,,0,1,2022-07-04
17844,cellular,283,1,999,0,,0,1,2022-07-26
17845,cellular,153,1,999,0,,0,1,2022-07-28
17846,cellular,82,6,999,0,,0,1,2022-07-15
17847,cellular,198,4,999,0,,0,1,2022-07-17
17848,cellular,533,1,999,0,,0,1,2022-07-06
17849,cellular,60,4,999,0,,0,1,2022-07-02
17850,cellular,569,1,999,0,,0,1,2022-07-17
17851,cellular,300,1,999,0,,0,1,2022-07-20
17852,cellular,422,2,999,0,,0,1,2022-07-10
17853,cellular,100,11,999,0,,0,1,2022-07-13
17854,cellular,129,4,999,0,,0,1,2022-07-22
17855,cellular,57,6,999,0,,0,1,2022-07-21
17856,cellular,199,8,999,0,,0,1,2022-07-19
17857,cellular,56,3,999,0,,0,1,2022-07-29
17858,cellular,281,3,999,0,,0,1,2022-07-09
17859,cellular,207,2,999,0,,0,1,2022-07-15
17860,cellular,1186,2,999,0,,0,1,2022-07-27
17861,cellular,454,5,999,0,,1,1,2022-07-11
17862,cellular,337,1,999,0,,0,1,2022-07-01
17863,telephone,156,1,999,0,,0,1,2022-07-10
17864,cellular,195,1,999,0,,0,1,2022-07-16
17865,cellular,63,1,999,0,,0,1,2022-07-26
17866,cellular,20,18,999,0,,0,1,2022-07-13
17867,cellular,52,3,999,0,,0,1,2022-07-10
17868,cellular,113,6,999,0,,0,1,2022-07-07
17869,cellular,328,2,999,0,,0,1,2022-07-13
17870,cellular,86,3,999,0,,0,1,2022-07-23
17871,cellular,1058,1,999,0,,1,1,2022-07-23
17872,cellular,114,3,999,0,,0,1,2022-07-30
17873,cellular,121,17,999,0,,0,1,2022-07-27
17874,cellular,45,3,999,0,,0,1,2022-07-29
17875,cellular,187,2,999,0,,0,1,2022-07-13
17876,cellular,369,1,999,0,,0,1,2022-07-17
17877,telephone,143,5,999,0,,0,1,2022-07-16
17878,cellular,277,1,999,0,,0,1,2022-07-28
17879,cellular,85,1,999,0,,0,1,2022-07-01
17880,cellular,96,3,999,0,,0,1,2022-07-24
17881,telephone,126,1,999,0,,0,1,2022-07-18
17882,cellular,180,9,999,0,,0,1,2022-07-08
17883,telephone,317,1,999,0,,0,1,2022-07-18
17884,cellular,108,1,999,0,,0,1,2022-07-12
17885,cellular,104,6,999,0,,0,1,2022-07-24
17886,cellular,665,3,999,0,,0,1,2022-07-28
17887,cellular,125,12,999,0,,0,1,2022-07-01
17888,cellular,246,17,999,0,,0,1,2022-07-07
17889,cellular,33,1,999,0,,0,1,2022-07-27
17890,cellular,95,6,999,0,,0,1,2022-07-09
17891,cellular,277,3,999,0,,0,1,2022-07-29
17892,cellular,127,7,999,0,,0,1,2022-07-17
17893,telephone,38,3,999,0,,0,1,2022-07-31
17894,telephone,790,1,999,0,,0,1,2022-07-29
17895,cellular,635,3,999,0,,0,1,2022-07-19
17896,cellular,597,5,999,0,,0,1,2022-07-14
17897,telephone,77,34,999,0,,0,1,2022-07-22
17898,cellular,62,2,999,0,,0,1,2022-07-01
17899,cellular,72,5,999,0,,0,1,2022-07-23
17900,cellular,171,13,999,0,,0,1,2022-07-14
17901,telephone,665,4,999,0,,0,1,2022-07-25
17902,cellular,110,2,999,0,,0,1,2022-07-06
17903,cellular,77,4,999,0,,0,1,2022-07-07
17904,cellular,226,1,999,0,,0,1,2022-07-25
17905,cellular,367,1,999,0,,0,1,2022-07-28
17906,cellular,509,1,999,0,,0,1,2022-07-13
17907,cellular,228,1,999,0,,0,1,2022-07-11
17908,cellular,935,4,999,0,,0,1,2022-07-19
17909,telephone,129,3,999,0,,0,1,2022-07-18
17910,cellular,313,6,999,0,,0,1,2022-07-09
17911,cellular,80,3,999,0,,0,1,2022-07-20
17912,telephone,375,4,999,0,,0,1,2022-07-01
17913,cellular,194,3,999,0,,0,1,2022-07-29
17914,cellular,94,5,999,0,,0,1,2022-07-21
17915,cellular,97,7,999,0,,0,1,2022-07-12
17916,cellular,197,4,999,0,,0,1,2022-07-07
17917,cellular,403,3,999,0,,0,1,2022-07-13
17918,telephone,616,11,999,0,,1,1,2022-07-25
17919,telephone,207,3,999,0,,0,1,2022-07-20
17920,cellular,816,6,999,0,,1,1,2022-07-17
17921,cellular,268,6,999,0,,0,1,2022-07-20
17922,telephone,99,5,999,0,,0,1,2022-07-05
17923,cellular,114,2,999,0,,0,1,2022-07-26
17924,cellular,123,4,999,0,,0,1,2022-07-08
17925,cellular,246,4,999,0,,0,1,2022-07-31
17926,cellular,263,2,999,0,,0,1,2022-07-14
17927,cellular,109,3,999,0,,0,1,2022-07-08
17928,cellular,122,13,999,0,,0,1,2022-07-24
17929,cellular,162,4,999,0,,0,1,2022-07-05
17930,cellular,69,5,999,0,,0,1,2022-07-27
17931,cellular,82,5,999,0,,0,1,2022-07-27
17932,cellular,205,11,999,0,,0,1,2022-07-23
17933,cellular,136,3,999,0,,0,1,2022-07-22
17934,cellular,808,3,999,0,,1,1,2022-07-13
17935,cellular,316,2,999,0,,0,1,2022-07-11
17936,telephone,259,12,999,0,,0,1,2022-07-26
17937,cellular,110,5,999,0,,0,1,2022-07-21
17938,cellular,64,6,999,0,,0,1,2022-07-05
17939,cellular,110,3,999,0,,0,1,2022-07-18
17940,telephone,119,7,999,0,,0,1,2022-07-17
17941,cellular,336,7,999,0,,0,1,2022-07-02
17942,cellular,327,5,999,0,,0,1,2022-07-11
17943,telephone,316,3,999,0,,0,1,2022-07-28
17944,telephone,1127,11,999,0,,1,1,2022-07-20
17945,telephone,1140,2,999,0,,0,1,2022-07-01
17946,cellular,284,3,999,0,,0,1,2022-07-15
17947,cellular,543,9,999,0,,0,1,2022-07-29
17948,cellular,189,5,999,0,,0,1,2022-07-11
17949,cellular,52,4,999,0,,0,1,2022-07-12
17950,cellular,223,6,999,0,,0,1,2022-07-04
17951,cellular,468,2,999,0,,0,1,2022-07-01
17952,cellular,322,4,999,0,,0,1,2022-07-28
17953,cellular,61,1,999,0,,0,1,2022-07-18
17954,cellular,185,5,999,0,,0,1,2022-07-22
17955,cellular,347,3,999,0,,0,1,2022-07-01
17956,telephone,399,9,999,0,,0,1,2022-07-03
17957,cellular,340,3,999,0,,0,1,2022-07-20
17958,cellular,637,2,999,0,,0,1,2022-07-19
17959,cellular,60,24,999,0,,0,1,2022-07-01
17960,cellular,234,6,999,0,,0,1,2022-07-09
17961,cellular,165,20,999,0,,0,1,2022-07-22
17962,telephone,308,2,999,0,,0,1,2022-07-03
17963,cellular,75,8,999,0,,0,1,2022-07-12
17964,cellular,242,5,999,0,,0,1,2022-07-10
17965,cellular,142,7,999,0,,0,1,2022-07-31
17966,cellular,153,3,999,0,,0,1,2022-07-19
17967,telephone,481,2,999,0,,0,1,2022-07-30
17968,telephone,128,11,999,0,,0,1,2022-07-31
17969,telephone,53,6,999,0,,0,1,2022-07-05
17970,cellular,234,5,999,0,,0,1,2022-07-29
17971,telephone,222,3,999,0,,0,1,2022-07-08
17972,cellular,186,6,999,0,,0,1,2022-07-15
17973,cellular,333,19,999,0,,0,1,2022-07-02
17974,cellular,333,8,999,0,,0,1,2022-07-30
17975,cellular,79,4,999,0,,0,1,2022-07-11
17976,cellular,112,6,999,0,,0,1,2022-07-25
17977,telephone,157,6,999,0,,0,1,2022-07-05
17978,cellular,101,4,999,0,,0,1,2022-07-17
17979,cellular,193,14,999,0,,0,1,2022-07-21
